gender,age,investment_avenues,mutual_funds,equity_market,debentures,government_bonds,fixed_deposits,ppf,gold,stock_market,factor,objective,purpose,duration,invest_monitor,expect,avenue,what_are_your_savings_objectives,reason_equity,reason_mutual,reason_bonds,reason_fd,source,Investor_Risk_Level
0.0,36,1.0,5,4,3,2,7,1,6,1.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,Moderate
1.0,31,1.0,4,3,5,7,2,1,6,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,Moderate
1.0,22,1.0,5,4,7,6,1,2,3,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Aggressive
0.0,27,0.0,7,5,4,6,3,1,2,0.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,Aggressive
1.0,25,1.0,3,2,7,4,5,1,6,1.0,1.0,0.0,2.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,Moderate
0.0,25,1.0,4,3,2,1,5,6,7,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Conservative
0.0,25,0.0,2,1,3,6,4,5,7,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,Conservative
1.0,27,1.0,3,4,6,5,1,2,7,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,Aggressive
1.0,31,1.0,2,4,7,5,1,3,6,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,Moderate
1.0,25,1.0,3,2,7,4,5,1,6,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,Conservative
1.0,26,1.0,2,3,6,5,4,1,7,1.0,1.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,Moderate
1.0,19,1.0,2,3,7,4,6,1,5,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,Moderate
1.0,23,1.0,2,1,3,7,6,4,5,1.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,Conservative
1.0,38,1.0,2,4,7,5,3,1,6,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,Aggressive
1.0,29,1.0,2,3,7,6,4,1,5,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,Conservative
1.0,37,1.0,2,4,7,5,3,1,6,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,Moderate
0.0,26,1.0,2,3,7,5,4,1,6,1.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,Conservative
0.0,20,1.0,4,3,2,1,5,6,7,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,Conservative
1.0,28,1.0,2,3,6,4,1,5,7,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Aggressive
0.0,29,1.0,2,3,7,4,5,1,6,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,Moderate
0.0,35,1.0,5,4,3,2,7,1,6,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,Moderate
1.0,31,1.0,2,4,7,5,1,3,6,1.0,1.0,0.0,2.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,Moderate
1.0,24,1.0,5,4,7,6,1,2,3,1.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,Aggressive
0.0,35,1.0,3,4,7,5,1,2,6,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Aggressive
0.0,23,1.0,2,4,5,6,3,1,7,1.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,Aggressive
0.0,25,1.0,2,3,7,5,4,1,6,1.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,Conservative
1.0,28,1.0,3,2,7,4,5,1,6,1.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,Conservative
0.0,26,1.0,3,2,7,5,4,1,6,1.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,Moderate
1.0,28,1.0,2,4,6,5,3,1,7,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,Aggressive
0.0,29,1.0,3,4,7,5,1,2,6,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Aggressive
0.0,24,1.0,3,6,4,2,5,1,7,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,Aggressive
1.0,28,1.0,3,2,7,4,5,1,6,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,Moderate
0.0,33,1.0,1,2,5,3,7,6,4,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,Conservative
0.0,22,0.0,7,5,4,6,3,1,2,0.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,Aggressive
0.0,29,1.0,3,2,7,5,4,1,6,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,Moderate
1.0,38,1.0,2,4,7,5,3,1,6,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,Moderate
1.0,26,1.0,2,3,7,5,4,1,6,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,Conservative
1.0,24,1.0,2,3,7,5,4,1,6,1.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,Moderate
1.0,32,1.0,2,5,7,6,3,1,4,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,Moderate
1.0,28,1.0,4,3,5,7,2,1,6,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,Moderate
1.0,29,1.0,3,4,6,5,1,2,7,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,Aggressive
1.0,31,1.0,3,2,7,4,5,1,6,1.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,Moderate
1.0,28,1.0,2,3,6,4,1,5,7,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,Conservative
1.0,29,1.0,3,2,7,4,5,1,6,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,Moderate
1.0,28,1.0,2,3,6,5,4,1,7,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Conservative
0.0,33,1.0,2,4,7,6,3,1,5,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Moderate
1.0,25,1.0,2,3,6,5,4,1,7,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,Moderate
0.0,26,1.0,3,2,7,5,4,1,6,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,Conservative
1.0,27,1.0,4,3,5,7,2,1,6,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,Moderate
1.0,27,1.0,2,3,6,5,1,4,7,1.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,Conservative
1.0,22,1.0,2,4,6,5,3,1,7,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,Conservative
1.0,27,1.0,2,3,6,4,1,5,7,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,Conservative
1.0,37,1.0,2,4,7,5,3,1,6,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,Aggressive
1.0,29,1.0,2,4,7,5,3,1,6,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,Moderate
1.0,30,1.0,3,2,7,4,5,1,6,1.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,Moderate
1.0,30,1.0,2,4,7,5,3,1,6,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Moderate
1.0,29,1.0,2,4,7,5,1,3,6,1.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,Aggressive
1.0,30,1.0,4,3,5,7,2,1,6,1.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,Aggressive
1.0,30,1.0,3,2,7,4,5,1,6,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,Conservative
1.0,25,1.0,2,4,7,5,1,3,6,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,Aggressive
1.0,28,1.0,4,3,5,7,2,1,6,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,Moderate
1.0,27,1.0,4,3,5,7,2,1,6,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,Conservative
1.0,27,1.0,3,4,6,5,1,2,7,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,Aggressive
1.0,29,1.0,2,3,6,4,1,5,7,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,Conservative
1.0,24,1.0,2,4,6,5,3,1,7,1.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,Moderate
1.0,28,1.0,2,4,7,5,3,1,6,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Moderate
1.0,28,1.0,2,3,7,5,4,1,6,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,Conservative
1.0,24,1.0,3,4,6,5,1,2,7,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,Aggressive
1.0,24,1.0,2,4,7,5,1,3,6,1.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,Aggressive
0.0,34,1.0,2,4,7,5,3,1,6,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,Moderate
0.0,28,1.0,3,6,4,2,5,1,7,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,Aggressive
0.0,27,0.0,2,1,3,6,4,5,7,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,Conservative
1.0,27,1.0,2,3,6,5,4,1,7,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Conservative
1.0,25,1.0,4,5,1,2,7,3,6,0.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,Aggressive
0.0,26,0.0,2,1,3,6,4,5,7,0.0,1.0,2.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,Conservative
1.0,28,1.0,3,2,7,4,5,1,6,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Conservative
1.0,24,1.0,2,3,6,5,4,1,7,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Moderate
1.0,32,1.0,2,4,7,5,3,1,6,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Aggressive
0.0,25,0.0,7,5,4,6,3,1,2,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,Aggressive
0.0,26,1.0,2,3,7,5,4,1,6,1.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,Moderate
0.0,21,1.0,2,4,5,6,3,1,7,1.0,2.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,Moderate
0.0,37,1.0,2,4,7,5,3,1,6,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,Moderate
1.0,31,1.0,3,6,4,2,5,1,7,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,Aggressive
1.0,23,1.0,2,1,3,7,6,4,5,1.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,Conservative
1.0,28,1.0,1,4,6,5,3,2,7,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Conservative
0.0,24,0.0,1,2,3,4,5,6,7,0.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,Conservative
0.0,37,1.0,5,4,3,2,7,1,6,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,Conservative
1.0,27,1.0,4,5,1,2,7,3,6,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,Moderate
1.0,27,1.0,2,4,7,5,1,3,6,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,Aggressive
0.0,25,1.0,3,6,4,2,5,1,7,1.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,Aggressive
0.0,24,1.0,2,3,7,5,4,1,6,1.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,Moderate
1.0,25,1.0,2,3,6,4,1,5,7,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,Conservative
1.0,25,1.0,2,4,7,5,1,3,6,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,Moderate
1.0,30,1.0,2,4,7,5,1,3,6,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,Moderate
0.0,26,1.0,3,6,4,2,5,1,7,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,Aggressive
1.0,28,1.0,2,3,6,4,1,5,7,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,Moderate
1.0,25,1.0,2,4,6,5,3,1,7,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,Aggressive
1.0,31,1.0,2,4,7,5,3,1,6,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,Aggressive
1.0,28,1.0,2,5,7,6,3,1,4,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,Aggressive
1.0,37,1.0,2,4,7,5,3,1,6,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,Aggressive
0.0,38,1.0,2,4,7,5,3,1,6,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,Aggressive
0.0,24,1.0,2,3,7,5,4,1,6,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,Conservative
1.0,32,1.0,4,3,5,7,2,1,6,1.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,Moderate
0.0,35,1.0,1,2,5,3,7,6,4,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,Conservative
0.0,24,0.0,2,1,3,6,4,5,7,0.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,Conservative
1.0,30,1.0,3,2,7,4,5,1,6,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,Conservative
1.0,26,1.0,5,4,7,6,1,2,3,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,Aggressive
0.0,27,1.0,3,6,4,2,5,1,7,1.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,Aggressive
1.0,26,1.0,3,2,7,4,5,1,6,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,Conservative
1.0,33,1.0,1,3,7,4,5,2,6,1.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,Moderate
1.0,34,1.0,2,4,7,5,3,1,6,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,Aggressive
1.0,28,1.0,2,3,7,6,4,1,5,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,Conservative
1.0,27,1.0,2,3,7,5,4,1,6,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,Conservative
1.0,29,1.0,3,4,6,5,1,2,7,1.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,Aggressive
0.0,18,0.0,1,2,3,4,5,6,7,0.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,Conservative
1.0,30,1.0,4,3,5,7,2,1,6,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,Moderate
1.0,28,1.0,2,4,7,5,3,1,6,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Moderate
1.0,31,1.0,2,3,7,6,4,1,5,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,Conservative
1.0,26,1.0,2,3,6,5,4,1,7,1.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,Moderate
1.0,27,1.0,2,3,7,5,4,1,6,1.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,Conservative
0.0,21,0.0,7,5,4,6,3,1,2,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,Aggressive
1.0,27,1.0,1,4,6,5,3,2,7,1.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Aggressive
0.0,31,1.0,1,2,5,3,7,6,4,1.0,1.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,Conservative
0.0,25,0.0,7,5,4,6,3,1,2,0.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,Aggressive
0.0,27,1.0,2,3,7,4,5,1,6,1.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,Moderate
1.0,30,1.0,1,4,6,5,3,2,7,1.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Conservative
1.0,32,1.0,3,2,7,4,5,1,6,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,Conservative
1.0,25,1.0,2,4,7,5,1,3,6,1.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,Aggressive
1.0,27,1.0,4,5,1,2,7,3,6,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,Aggressive
0.0,21,1.0,4,3,2,1,5,6,7,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Conservative
1.0,26,1.0,2,4,7,5,1,3,6,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,Moderate
1.0,32,1.0,2,4,7,5,3,1,6,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,Aggressive
1.0,29,1.0,1,4,6,5,3,2,7,1.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Aggressive
0.0,35,1.0,2,4,7,5,3,1,6,1.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,Moderate
0.0,30,1.0,2,3,7,4,5,1,6,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,2.0,Moderate
1.0,31,1.0,1,3,7,4,5,2,6,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,Conservative
1.0,28,1.0,3,6,4,2,5,1,7,1.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,3.0,Aggressive
1.0,27,1.0,1,4,6,5,3,2,7,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Moderate
0.0,37,1.0,5,4,3,2,7,1,6,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,Moderate
1.0,27,1.0,2,3,7,5,4,1,6,1.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,Moderate
0.0,35,1.0,3,4,7,5,1,2,6,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Aggressive
1.0,28,1.0,4,5,1,2,7,3,6,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,Moderate
1.0,23,1.0,3,4,6,5,1,2,7,1.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,Aggressive
0.0,24,1.0,2,4,5,6,3,1,7,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,Moderate
1.0,30,1.0,2,4,7,5,1,3,6,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,Aggressive
0.0,24,0.0,7,5,4,6,3,1,2,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,Aggressive
1.0,34,1.0,1,3,7,4,5,2,6,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,Conservative
1.0,32,1.0,2,3,6,5,1,4,7,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,Moderate
0.0,23,1.0,2,3,7,5,4,1,6,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,Moderate
1.0,29,1.0,3,4,6,5,1,2,7,1.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,Aggressive
1.0,30,1.0,2,4,7,5,1,3,6,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,Moderate
0.0,22,1.0,4,3,2,1,5,6,7,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,Conservative
1.0,28,1.0,3,2,7,4,5,1,6,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,Conservative
0.0,30,1.0,2,4,7,6,3,1,5,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Moderate
0.0,35,1.0,1,2,5,3,7,6,4,1.0,1.0,0.0,2.0,3.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,Conservative
1.0,21,1.0,2,3,7,4,6,1,5,1.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,Conservative
0.0,25,1.0,2,4,5,6,3,1,7,1.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,Moderate
0.0,26,1.0,2,4,5,6,3,1,7,1.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,Conservative
0.0,37,1.0,2,4,7,5,3,1,6,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,Moderate
0.0,30,1.0,3,6,4,2,5,1,7,1.0,1.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,Aggressive
0.0,33,1.0,5,4,3,2,7,1,6,1.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,Aggressive
1.0,27,1.0,5,4,7,6,1,2,3,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Aggressive
